stock_code,entry_date,exit_date,days_held,entry_price,exit_price,quantity,signal_type,signal_strength,exit_reason,gross_pnl,net_pnl,pnl_pct,commissions,slippage,stop_loss,target1,target2
KIJA,2025-01-17,2025-01-21,3,192.0,192.0,21200,BUY - MOMENTUM,23,MAX_HOLDING,0.0,-20352.0,0.0,12211.2,8140.8,184.0,198.0,198.0
BDMN,2025-01-20,2025-01-22,3,2570.0,2570.0,1500,BUY - MOMENTUM,35,MAX_HOLDING,0.0,-19275.0,0.0,11565.0,7710.0,2467.0,2647.0,2698.0
TLKM,2025-01-21,2025-01-22,2,2630.0,2669.45,1500,BUY - MOMENTUM,28,STOP_LOSS,59174.99999999972,39302.06249999972,1.499999999999993,11923.7625,7949.174999999999,2525.0,2709.0,2713.0
BMRI,2025-01-22,2025-01-24,3,6150.0,6125.0,600,BUY - MOMENTUM,38,MAX_HOLDING,-15000.0,-33412.5,-0.40650406504065045,11047.5,7365.0,5904.0,6334.0,6458.0
EXCL,2025-01-22,2025-01-24,3,2280.0,2290.0,1700,BUY - MOMENTUM,66,MAX_HOLDING,17000.0,-2422.5,0.43859649122807015,11653.5,7769.0,2189.0,2348.0,2394.0
HRUM,2025-01-22,2025-01-24,3,970.0,922.0,4100,BUY - REVERSAL,29,STOP_LOSS,-196800.0,-216193.0,-4.948453608247423,11635.8,7757.200000000001,922.0,999.0,1018.0
VKTR,2025-01-23,2025-01-24,2,122.0,117.0,32900,BUY - MOMENTUM,31,STOP_LOSS,-164500.0,-184157.75000000003,-4.098360655737705,11794.65,7863.1,117.0,126.0,128.0
BBRI,2025-01-23,2025-01-30,3,4300.0,4128.0,900,BUY - MOMENTUM,25,STOP_LOSS,-154800.0,-173763.0,-4.0,11377.8,7585.200000000001,4128.0,4429.0,4515.0
TLKM,2025-01-30,2025-02-03,3,2640.0,2630.0,1400,BUY - REVERSAL,37,MAX_HOLDING,-14000.0,-32445.0,-0.3787878787878788,11067.0,7378.0,2508.0,2719.0,2772.0
NSSS,2025-01-30,2025-02-03,3,290.0,290.0,13600,BUY - MOMENTUM,26,MAX_HOLDING,0.0,-19720.0,0.0,11832.0,7888.0,278.0,299.0,299.0
BBRI,2025-01-31,2025-02-04,3,4220.0,4260.0,900,BUY - MOMENTUM,48,MAX_HOLDING,36000.0,16920.0,0.9478672985781991,11448.0,7632.0,4051.0,4347.0,4336.0
BBNI,2025-01-31,2025-02-04,3,4770.0,4700.0,800,BUY - MOMENTUM,62,MAX_HOLDING,-56000.0,-74940.0,-1.4675052410901468,11364.0,7576.0,4579.0,4913.0,5008.0
TLKM,2025-01-31,2025-02-04,3,2660.0,2640.0,1400,BUY - MOMENTUM,26,MAX_HOLDING,-28000.0,-46550.0,-0.7518796992481203,11130.0,7420.0,2554.0,2740.0,2722.0
AMRT,2025-02-04,2025-02-06,3,2890.0,2890.0,1300,BUY - MOMENTUM,17,STOP_LOSS,0.0,-18785.0,0.0,11271.0,7514.0,2774.0,2977.0,3034.0
MAPA,2025-02-06,2025-02-06,1,915.0,878.0,4200,BUY - MOMENTUM,29,STOP_LOSS,-155400.0,-174226.5,-4.043715846994536,11295.900000000001,7530.6,878.0,942.0,961.0
AMRT,2025-02-05,2025-02-07,3,2930.0,2910.0,1300,BUY - MOMENTUM,38,MAX_HOLDING,-26000.0,-44980.0,-0.6825938566552902,11388.0,7592.0,2813.0,3018.0,3076.0
TPIA,2025-02-10,2025-02-10,1,7000.0,6720.0,500,BUY - MOMENTUM,100,STOP_LOSS,-140000.0,-157150.0,-4.0,10290.0,6860.0,6720.0,7210.0,7350.0
CASA,2025-02-07,2025-02-11,3,625.0,620.0,6100,BUY - MOMENTUM,38,MAX_HOLDING,-30500.0,-49486.25,-0.8,11391.75,7594.5,600.0,644.0,656.0
TCPI,2025-02-10,2025-02-12,3,6575.0,6625.0,500,BUY - MOMENTUM,22,MAX_HOLDING,25000.0,8500.0,0.7604562737642585,9900.0,6600.0,6312.0,6772.0,6904.0
CASA,2025-02-10,2025-02-12,3,630.0,642.6,6100,BUY - MOMENTUM,34,STOP_LOSS,76860.00000000015,57452.850000000144,2.0000000000000036,11644.29,7762.860000000001,605.0,649.0,662.0
CASA,2025-02-11,2025-02-12,2,620.0,632.4,6100,BUY - REVERSAL,39,STOP_LOSS,75639.99999999985,56540.899999999856,1.9999999999999962,11459.46,7639.639999999999,589.0,639.0,651.0
SPRE,2025-02-12,2025-02-12,1,150.0,144.0,25500,BUY - MOMENTUM,32,STOP_LOSS,-153000.0,-171742.5,-4.0,11245.5,7497.0,144.0,154.0,158.0
OASA,2025-02-12,2025-02-14,3,141.0,134.0,27100,BUY - REVERSAL,42,STOP_LOSS,-189700.0,-208331.25,-4.964539007092199,11178.75,7452.5,134.0,145.0,148.0
VKTR,2025-02-17,2025-02-17,1,122.0,117.0,31100,BUY - MOMENTUM,41,STOP_LOSS,-155500.0,-174082.24999999997,-4.098360655737705,11149.35,7432.900000000001,117.0,126.0,128.0
TCPI,2025-02-17,2025-02-19,3,6725.0,6850.0,500,BUY - MOMENTUM,37,MAX_HOLDING,62500.0,45531.25,1.858736059479554,10181.25,6787.5,6456.0,6927.0,6880.0
AUTO,2025-02-18,2025-02-20,3,2040.0,1995.0,1800,BUY - MOMENTUM,25,MAX_HOLDING,-81000.0,-99157.5,-2.2058823529411766,10894.5,7263.0,1958.0,2101.0,2142.0
VKTR,2025-02-18,2025-02-20,3,123.0,118.0,30600,BUY - MOMENTUM,22,STOP_LOSS,-153000.0,-171436.50000000003,-4.0650406504065035,11061.9,7374.6,118.0,127.0,128.0
WIFI,2025-02-19,2025-02-20,2,1770.0,1805.4,2100,BUY - MOMENTUM,100,STOP_LOSS,74340.00000000019,55569.15000000018,2.0000000000000053,11262.51,7508.34,1699.0,1823.0,1858.0
BRIS,2025-02-19,2025-02-21,3,2990.0,3030.0,1200,BUY - REVERSAL,47,MAX_HOLDING,48000.0,29940.0,1.3377926421404682,10836.0,7224.0,2840.0,3080.0,3140.0
TPIA,2025-02-21,2025-02-21,1,8025.0,7704.0,400,BUY - MOMENTUM,54,STOP_LOSS,-128400.0,-144129.0,-4.0,9437.400000000001,6291.6,7704.0,8266.0,8426.0
FILM,2025-02-20,2025-02-24,3,4230.0,4061.0,800,BUY - MOMENTUM,72,STOP_LOSS,-135200.0,-151782.0,-3.9952718676122934,9949.2,6632.8,4061.0,4357.0,4442.0
INDF,2025-02-21,2025-02-24,2,7700.0,7700.0,400,BUY - REVERSAL,61,STOP_LOSS,0.0,-15400.0,0.0,9240.0,6160.0,7315.0,7931.0,8085.0
MAPA,2025-02-21,2025-02-25,3,830.0,797.0,4500,BUY - MOMENTUM,28,STOP_LOSS,-148500.0,-166803.75,-3.975903614457831,10982.25,7321.5,797.0,855.0,872.0
KIJA,2025-02-24,2025-02-25,2,182.0,175.0,20400,BUY - MOMENTUM,26,STOP_LOSS,-142800.0,-161007.0,-3.8461538461538463,10924.2,7282.8,175.0,187.0,191.0
BULL,2025-02-25,2025-02-26,2,132.0,134.64000000000001,28000,BUY - REVERSAL,53,STOP_LOSS,73920.00000000041,55255.200000000405,2.000000000000011,11198.880000000001,7465.92,125.0,136.0,139.0
ITMA,2025-02-25,2025-02-27,3,885.0,850.0,4100,BUY - MOMENTUM,21,STOP_LOSS,-143500.0,-161283.75,-3.954802259887006,10670.25,7113.5,850.0,912.0,929.0
PWON,2025-02-26,2025-02-27,2,400.0,384.0,9100,BUY - MOMENTUM,59,STOP_LOSS,-145600.0,-163436.0,-4.0,10701.6,7134.4,384.0,412.0,420.0
INDF,2025-02-26,2025-02-28,3,7725.0,7339.0,400,BUY - REVERSAL,41,STOP_LOSS,-154400.0,-169464.0,-4.996763754045308,9038.400000000001,6025.6,7339.0,7957.0,8111.0
MTDL,2025-02-26,2025-02-28,3,600.0,580.0,6000,BUY - MOMENTUM,31,MAX_HOLDING,-120000.0,-137700.0,-3.3333333333333335,10620.0,7080.0,576.0,618.0,630.0
BULL,2025-03-03,2025-03-03,1,138.0,132.0,25800,BUY - MOMENTUM,78,STOP_LOSS,-154800.0,-172215.0,-4.3478260869565215,10449.0,6966.0,132.0,142.0,145.0
BANK,2025-03-03,2025-03-05,3,805.0,805.0,4400,BUY - MOMENTUM,24,MAX_HOLDING,0.0,-17710.0,0.0,10626.0,7084.0,773.0,829.0,827.0
CARE,2025-03-05,2025-03-05,1,224.0,215.0,15800,BUY - MOMENTUM,43,STOP_LOSS,-142200.0,-159540.5,-4.017857142857143,10404.3,6936.200000000001,215.0,231.0,230.0
BANK,2025-03-04,2025-03-06,3,820.0,787.0,4300,BUY - MOMENTUM,44,STOP_LOSS,-141900.0,-159175.25,-4.024390243902439,10365.150000000001,6910.1,787.0,845.0,861.0
OASA,2025-03-07,2025-03-07,1,130.0,125.0,26800,BUY - MOMENTUM,34,STOP_LOSS,-134000.0,-151085.0,-3.8461538461538463,10251.0,6834.0,125.0,134.0,136.0
CASA,2025-03-06,2025-03-10,3,735.0,698.0,4700,BUY - REVERSAL,31,STOP_LOSS,-173900.0,-190737.75,-5.034013605442176,10102.650000000001,6735.1,698.0,757.0,772.0
ASII,2025-03-07,2025-03-11,3,4930.0,4733.0,700,BUY - MOMENTUM,26,STOP_LOSS,-137900.0,-154810.25,-3.995943204868154,10146.150000000001,6764.1,4733.0,5078.0,5176.0
JPFA,2025-03-10,2025-03-11,2,2180.0,2093.0,1500,BUY - MOMENTUM,58,STOP_LOSS,-130500.0,-146523.75,-3.9908256880733948,9614.25,6409.5,2093.0,2245.0,2289.0
CTRA,2025-03-11,2025-03-13,3,840.0,835.0,4000,BUY - REVERSAL,60,MAX_HOLDING,-20000.0,-36750.0,-0.5952380952380952,10050.0,6700.0,798.0,865.0,882.0
INTP,2025-03-12,2025-03-13,2,4670.0,4670.0,700,BUY - MOMENTUM,30,STOP_LOSS,0.0,-16345.0,0.0,9807.0,6538.0,4483.0,4810.0,4904.0
AKRA,2025-03-12,2025-03-13,2,1305.0,1253.0,2500,BUY - MOMENTUM,41,STOP_LOSS,-130000.0,-145987.5,-3.984674329501916,9592.5,6395.0,1253.0,1344.0,1370.0
HEAL,2025-03-13,2025-03-13,1,1300.0,1365.0,2600,BUY - MOMENTUM,23,TARGET2,169000.0,151677.5,5.0,10393.5,6929.0,1248.0,1339.0,1365.0
BBCA,2025-03-12,2025-03-14,3,9125.0,8760.0,300,BUY - MOMENTUM,44,STOP_LOSS,-109500.0,-122913.75,-4.0,8048.25,5365.5,8760.0,9399.0,9581.0
AKRA,2025-03-14,2025-03-18,3,1140.0,1083.0,2900,BUY - REVERSAL,54,STOP_LOSS,-165300.0,-181416.75,-5.0,9670.05,6446.700000000001,1083.0,1174.0,1197.0
BRPT,2025-03-14,2025-03-18,3,780.0,741.0,4300,BUY - REVERSAL,48,STOP_LOSS,-167700.0,-184050.75,-5.0,9810.45,6540.3,741.0,803.0,819.0
EXCL,2025-03-14,2025-03-18,3,2260.0,2250.0,1400,BUY - MOMENTUM,23,MAX_HOLDING,-14000.0,-29785.0,-0.4424778761061947,9471.0,6314.0,2170.0,2328.0,2373.0
SSIA,2025-03-19,2025-03-19,1,890.0,854.0,3700,BUY - MOMENTUM,100,STOP_LOSS,-133200.0,-149332.0,-4.044943820224719,9679.2,6452.8,854.0,917.0,934.0
INDF,2025-03-18,2025-03-20,3,7075.0,7025.0,400,BUY - REVERSAL,54,MAX_HOLDING,-20000.0,-34100.0,-0.7067137809187279,8460.0,5640.0,6721.0,7287.0,7429.0
JSMR,2025-03-19,2025-03-20,2,3840.0,3930.0,800,BUY - MOMENTUM,51,TARGET2,72000.0,56460.0,2.34375,9324.0,6216.0,3686.0,3955.0,3930.0
SMIL,2025-03-20,2025-03-20,1,330.0,317.0,9900,BUY - MOMENTUM,50,STOP_LOSS,-128700.0,-144713.25,-3.939393939393939,9607.95,6405.3,317.0,340.0,346.0
MSIN,2025-03-20,2025-03-20,1,930.0,893.0,3500,BUY - MOMENTUM,100,STOP_LOSS,-129500.0,-145451.25,-3.978494623655914,9570.75,6380.5,893.0,958.0,976.0
MEJA,2025-03-19,2025-03-21,3,386.0,391.78999999999996,8500,BUY - MOMENTUM,39,STOP_LOSS,49214.999999999694,32686.962499999692,1.4999999999999907,9916.822499999998,6611.215,371.0,398.0,405.0
ITMA,2025-03-24,2025-03-24,1,780.0,749.0,4100,BUY - MOMENTUM,100,STOP_LOSS,-127100.0,-142772.25,-3.974358974358974,9403.35,6268.9,749.0,803.0,819.0
GGRM,2025-03-21,2025-03-25,3,9950.0,9875.0,300,BUY - REVERSAL,58,MAX_HOLDING,-22500.0,-37368.75,-0.7537688442211055,8921.25,5947.5,9452.0,10248.0,10448.0
ANJT,2025-03-24,2025-03-26,3,1650.0,1605.0,1900,BUY - MOMENTUM,65,MAX_HOLDING,-85500.0,-100961.25,-2.727272727272727,9276.75,6184.5,1584.0,1700.0,1732.0
HILL,2025-03-27,2025-03-27,1,332.0,349.0,9600,BUY - MOMENTUM,41,TARGET2,163200.0,146856.0,5.120481927710843,9806.400000000001,6537.6,319.0,342.0,349.0
EXCL,2025-03-26,2025-04-08,3,2250.0,2160.0,1400,BUY - MOMENTUM,57,STOP_LOSS,-126000.0,-141435.0,-4.0,9261.0,6174.0,2160.0,2318.0,2362.0
CPIN,2025-03-27,2025-04-08,2,4390.0,4170.0,700,BUY - REVERSAL,39,STOP_LOSS,-154000.0,-168980.0,-5.0113895216400905,8988.0,5992.0,4170.0,4522.0,4610.0
DGWG,2025-03-27,2025-04-08,2,376.0,361.0,8500,BUY - MOMENTUM,22,STOP_LOSS,-127500.0,-143161.25,-3.9893617021276597,9396.75,6264.5,361.0,387.0,395.0
INTP,2025-04-09,2025-04-09,1,4860.0,4666.0,600,BUY - MOMENTUM,100,STOP_LOSS,-116400.0,-130689.0,-3.991769547325103,8573.4,5715.6,4666.0,5006.0,5103.0
MEJA,2025-04-09,2025-04-09,1,392.0,372.0,8000,BUY - REVERSAL,42,STOP_LOSS,-160000.0,-175280.0,-5.1020408163265305,9168.0,6112.0,372.0,404.0,412.0
ASII,2025-04-09,2025-04-11,3,4620.0,4710.0,600,BUY - MOMENTUM,62,MAX_HOLDING,54000.0,40005.0,1.948051948051948,8397.0,5598.0,4435.0,4759.0,4851.0
BABY,2025-04-14,2025-04-14,1,300.0,288.0,10400,BUY - MOMENTUM,100,STOP_LOSS,-124800.0,-140088.0,-4.0,9172.8,6115.200000000001,288.0,309.0,315.0
OASA,2025-04-15,2025-04-15,1,127.0,122.0,24400,BUY - MOMENTUM,100,STOP_LOSS,-122000.0,-137189.0,-3.937007874015748,9113.4,6075.6,122.0,131.0,132.0
KPIG,2025-04-14,2025-04-16,3,118.0,119.0,26400,BUY - MOMENTUM,98,MAX_HOLDING,26400.0,10758.0,0.847457627118644,9385.2,6256.8,113.0,122.0,124.0
BANK,2025-04-15,2025-04-17,3,820.0,800.0,3700,BUY - MOMENTUM,47,MAX_HOLDING,-74000.0,-88985.0,-2.4390243902439024,8991.0,5994.0,787.0,845.0,861.0
BRMS,2025-04-16,2025-04-21,3,370.0,388.0,8300,BUY - MOMENTUM,56,TARGET2,149400.0,133671.5,4.864864864864865,9437.1,6291.4,355.0,381.0,388.0
MTEL,2025-04-17,2025-04-22,3,570.0,580.0,5400,BUY - MOMENTUM,66,MAX_HOLDING,54000.0,38475.0,1.7543859649122806,9315.0,6210.0,547.0,587.0,598.0
APIC,2025-04-17,2025-04-22,3,1135.0,1090.0,2700,BUY - MOMENTUM,17,STOP_LOSS,-121500.0,-136518.75,-3.9647577092511015,9011.25,6007.5,1090.0,1169.0,1192.0
RATU,2025-04-22,2025-04-22,1,5075.0,4872.0,600,BUY - MOMENTUM,100,STOP_LOSS,-121800.0,-136720.5,-4.0,8952.3,5968.200000000001,4872.0,5227.0,5296.0
CMRY,2025-04-21,2025-04-23,3,4120.0,4202.4,700,BUY - REVERSAL,55,STOP_LOSS,57679.999999999745,43115.79999999975,1.9999999999999911,8738.52,5825.679999999999,3914.0,4244.0,4326.0
KIJA,2025-04-21,2025-04-23,3,173.0,172.0,17700,BUY - MOMENTUM,52,MAX_HOLDING,-17700.0,-32966.25,-0.5780346820809248,9159.75,6106.5,166.0,178.0,182.0
MSIN,2025-04-23,2025-04-23,1,515.0,494.0,5900,BUY - MOMENTUM,100,STOP_LOSS,-123900.0,-138782.75,-4.077669902912621,8929.650000000001,5953.1,494.0,530.0,541.0
TLKM,2025-04-23,2025-04-25,3,2630.0,2600.0,1100,BUY - MOMENTUM,65,MAX_HOLDING,-33000.0,-47382.5,-1.1406844106463878,8629.5,5753.0,2525.0,2709.0,2762.0
INDF,2025-04-23,2025-04-25,3,7350.0,7475.0,400,BUY - MOMENTUM,58,MAX_HOLDING,50000.0,35175.0,1.7006802721088436,8895.0,5930.0,7056.0,7570.0,7718.0
SMSM,2025-04-24,2025-04-28,3,1775.0,1765.0,1700,BUY - MOMENTUM,38,MAX_HOLDING,-17000.0,-32045.0,-0.5633802816901409,9027.0,6018.0,1704.0,1828.0,1864.0
BBCA,2025-04-25,2025-04-29,3,8600.0,8725.0,300,BUY - MOMENTUM,32,MAX_HOLDING,37500.0,24506.25,1.4534883720930232,7796.25,5197.5,8256.0,8858.0,9030.0
CPIN,2025-04-25,2025-04-29,3,4420.0,4440.0,600,BUY - MOMENTUM,59,MAX_HOLDING,12000.0,-1290.0,0.4524886877828055,7974.0,5316.0,4243.0,4553.0,4641.0
CASA,2025-04-28,2025-04-30,3,780.0,800.0,3800,BUY - MOMENTUM,27,MAX_HOLDING,76000.0,60990.0,2.564102564102564,9006.0,6004.0,749.0,803.0,819.0
BULL,2025-04-29,2025-05-02,3,116.0,114.0,26000,BUY - MOMENTUM,41,MAX_HOLDING,-52000.0,-66950.0,-1.7241379310344827,8970.0,5980.0,111.0,119.0,122.0
CASA,2025-04-29,2025-05-02,3,790.0,790.0,3800,BUY - MOMENTUM,37,MAX_HOLDING,0.0,-15010.0,0.0,9006.0,6004.0,758.0,814.0,830.0
INKP,2025-05-02,2025-05-02,1,5375.0,5160.0,500,BUY - MOMENTUM,86,STOP_LOSS,-107500.0,-120668.75,-4.0,7901.25,5267.5,5160.0,5536.0,5644.0
TLKM,2025-04-30,2025-05-05,3,2640.0,2700.0,1100,BUY - MOMENTUM,47,MAX_HOLDING,66000.0,51315.0,2.272727272727273,8811.0,5874.0,2534.0,2719.0,2772.0
BULL,2025-04-30,2025-05-05,3,117.0,115.0,25900,BUY - MOMENTUM,30,MAX_HOLDING,-51800.0,-66822.0,-1.7094017094017095,9013.2,6008.8,112.0,121.0,123.0
APIC,2025-05-05,2025-05-05,1,1150.0,1104.0,2600,BUY - MOMENTUM,74,STOP_LOSS,-119600.0,-134251.0,-4.0,8790.6,5860.4,1104.0,1184.0,1208.0
BULL,2025-05-06,2025-05-06,1,118.0,113.0,25300,BUY - MOMENTUM,91,STOP_LOSS,-126500.0,-141110.75,-4.23728813559322,8766.45,5844.3,113.0,122.0,124.0
BMRI,2025-05-05,2025-05-07,3,4980.0,4950.0,600,BUY - MOMENTUM,18,MAX_HOLDING,-18000.0,-32895.0,-0.6024096385542169,8937.0,5958.0,4781.0,5129.0,5229.0
TLKM,2025-05-05,2025-05-07,3,2700.0,2620.0,1100,BUY - MOMENTUM,25,MAX_HOLDING,-88000.0,-102630.0,-2.9629629629629632,8778.0,5852.0,2592.0,2781.0,2835.0
KIJA,2025-05-06,2025-05-08,3,176.0,177.0,16900,BUY - MOMENTUM,35,MAX_HOLDING,16900.0,1985.749999999999,0.5681818181818182,8948.55,5965.700000000001,169.0,181.0,185.0
ICBP,2025-05-06,2025-05-08,3,11275.0,11400.0,200,BUY - MOMENTUM,26,MAX_HOLDING,25000.0,13662.5,1.1086474501108647,6802.5,4535.0,10824.0,11613.0,11839.0
MAPI,2025-05-07,2025-05-09,3,1360.0,1306.0,2100,BUY - MOMENTUM,39,STOP_LOSS,-113400.0,-127396.5,-3.9705882352941173,8397.9,5598.6,1306.0,1401.0,1428.0
BUMI,2025-05-08,2025-05-09,2,112.0,108.0,26300,BUY - MOMENTUM,48,STOP_LOSS,-105200.0,-119665.0,-3.571428571428571,8679.0,5786.0,108.0,115.0,118.0
BULL,2025-05-09,2025-05-09,1,117.0,120.0,25100,BUY - MOMENTUM,39,TARGET2,75300.0,60428.25,2.564102564102564,8923.05,5948.700000000001,112.0,121.0,120.0
ICBP,2025-05-08,2025-05-14,3,11400.0,11175.0,200,BUY - MOMENTUM,55,MAX_HOLDING,-45000.0,-56287.5,-1.9736842105263157,6772.5,4515.0,10944.0,11742.0,11970.0
BBRI,2025-05-09,2025-05-14,2,3840.0,3920.0,700,BUY - MOMENTUM,32,TARGET2,56000.0,42420.0,2.083333333333333,8148.0,5432.0,3686.0,3955.0,3920.0
BULL,2025-05-14,2025-05-16,3,114.0,116.0,25600,BUY - REVERSAL,53,MAX_HOLDING,51200.0,36480.0,1.7543859649122806,8832.0,5888.0,108.0,117.0,120.0
ULTJ,2025-05-14,2025-05-16,3,1395.0,1360.0,2000,BUY - MOMENTUM,57,MAX_HOLDING,-70000.0,-83775.0,-2.5089605734767026,8265.0,5510.0,1339.0,1437.0,1465.0
APIC,2025-05-14,2025-05-16,3,1170.0,1185.0,2400,BUY - MOMENTUM,26,MAX_HOLDING,36000.0,21870.0,1.282051282051282,8478.0,5652.0,1123.0,1205.0,1228.0
MDKA,2025-05-15,2025-05-16,2,1830.0,1922.0,1500,BUY - MOMENTUM,63,TARGET2,138000.0,123930.0,5.027322404371585,8442.0,5628.0,1757.0,1885.0,1922.0
ULTJ,2025-05-15,2025-05-19,3,1360.0,1370.0,2100,BUY - REVERSAL,48,MAX_HOLDING,21000.0,6667.5,0.7352941176470588,8599.5,5733.0,1292.0,1401.0,1428.0
ENRG,2025-05-19,2025-05-19,1,224.0,230.0,13000,BUY - MOMENTUM,32,TARGET2,78000.0,63245.0,2.6785714285714284,8853.0,5902.0,215.0,231.0,230.0
PGEO,2025-05-20,2025-05-20,1,1300.0,1365.0,2200,BUY - MOMENTUM,100,TARGET2,143000.0,128342.5,5.0,8794.5,5863.0,1248.0,1339.0,1365.0
OASA,2025-05-20,2025-05-20,1,146.0,140.0,20100,BUY - MOMENTUM,56,STOP_LOSS,-120600.0,-134971.5,-4.10958904109589,8622.900000000001,5748.6,140.0,150.0,153.0
FILM,2025-05-19,2025-05-21,3,2800.0,2688.0,1000,BUY - MOMENTUM,30,STOP_LOSS,-112000.0,-125720.0,-4.0,8232.0,5488.0,2688.0,2884.0,2940.0
ERAA,2025-05-20,2025-05-21,2,492.0,501.84000000000003,5900,BUY - MOMENTUM,33,STOP_LOSS,58056.00000000019,43396.86000000019,2.0000000000000067,8795.484,5863.656000000001,472.0,507.0,517.0
ERAA,2025-05-21,2025-05-21,1,520.0,499.0,5600,BUY - MOMENTUM,100,STOP_LOSS,-117600.0,-131866.0,-4.038461538461538,8559.6,5706.4,499.0,536.0,546.0
RSCH,2025-05-20,2025-05-22,3,476.0,462.0,6100,BUY - MOMENTUM,64,MAX_HOLDING,-85400.0,-99704.5,-2.941176470588235,8582.7,5721.8,457.0,490.0,500.0
BBTN,2025-05-21,2025-05-23,3,1275.0,1270.0,2300,BUY - MOMENTUM,67,MAX_HOLDING,-11500.0,-26133.75,-0.39215686274509803,8780.25,5853.5,1224.0,1313.0,1339.0
TLKM,2025-05-22,2025-05-26,3,2800.0,2800.0,1000,BUY - MOMENTUM,43,MAX_HOLDING,0.0,-14000.0,0.0,8400.0,5600.0,2688.0,2884.0,2940.0
KIJA,2025-05-22,2025-05-26,3,184.0,177.0,15800,BUY - MOMENTUM,39,STOP_LOSS,-110600.0,-124859.5,-3.804347826086957,8555.7,5703.8,177.0,190.0,193.0
CTRA,2025-05-22,2025-05-26,3,975.0,985.0,2900,BUY - REVERSAL,38,MAX_HOLDING,29000.0,14790.0,1.0256410256410255,8526.0,5684.0,926.0,1004.0,1024.0
KLBF,2025-05-23,2025-05-26,2,1460.0,1489.2,1900,BUY - MOMENTUM,42,STOP_LOSS,55480.00000000009,41471.30000000009,2.000000000000003,8405.220000000001,5603.48,1402.0,1504.0,1533.0
SRTG,2025-05-27,2025-05-27,1,1780.0,1709.0,1600,BUY - MOMENTUM,100,STOP_LOSS,-113600.0,-127556.0,-3.9887640449438204,8373.6,5582.4,1709.0,1833.0,1861.0
TLKM,2025-05-26,2025-05-28,3,2800.0,2820.0,1000,BUY - MOMENTUM,80,MAX_HOLDING,20000.0,5950.0,0.7142857142857143,8430.0,5620.0,2688.0,2884.0,2940.0
TPIA,2025-05-27,2025-05-28,2,9800.0,9408.0,200,BUY - MOMENTUM,20,STOP_LOSS,-78400.0,-88004.0,-4.0,5762.4,3841.6000000000004,9408.0,10094.0,10290.0
MIKA,2025-05-28,2025-05-28,1,2720.0,2611.0,1000,BUY - MOMENTUM,94,STOP_LOSS,-109000.0,-122327.5,-4.007352941176471,7996.5,5331.0,2611.0,2802.0,2792.0
MAPI,2025-05-27,2025-06-02,3,1350.0,1296.0,2100,BUY - MOMENTUM,82,STOP_LOSS,-113400.0,-127291.5,-4.0,8334.9,5556.6,1296.0,1390.0,1418.0
EXCL,2025-05-27,2025-06-02,3,2180.0,2180.0,1300,BUY - MOMENTUM,21,MAX_HOLDING,0.0,-14170.0,0.0,8502.0,5668.0,2093.0,2245.0,2289.0
MDKA,2025-06-02,2025-06-02,1,2120.0,2035.0,1300,BUY - MOMENTUM,100,STOP_LOSS,-110500.0,-124003.75,-4.009433962264151,8102.25,5401.5,2035.0,2184.0,2226.0
CASA,2025-06-02,2025-06-03,2,925.0,925.0,3000,BUY - MOMENTUM,18,STOP_LOSS,0.0,-13875.0,0.0,8325.0,5550.0,888.0,953.0,955.0
RAJA,2025-06-03,2025-06-03,1,2680.0,2573.0,1000,BUY - MOMENTUM,100,STOP_LOSS,-107000.0,-120132.5,-3.992537313432836,7879.5,5253.0,2573.0,2760.0,2772.0
ITMA,2025-06-03,2025-06-03,1,850.0,816.0,3200,BUY - MOMENTUM,58,STOP_LOSS,-108800.0,-122128.0,-4.0,7996.8,5331.200000000001,816.0,876.0,892.0
TKIM,2025-06-02,2025-06-04,3,5900.0,6018.0,400,BUY - REVERSAL,42,STOP_LOSS,47200.0,35282.0,2.0,7150.8,4767.200000000001,5605.0,6077.0,6195.0
TINS,2025-06-03,2025-06-04,2,1145.0,1167.9,2400,BUY - MOMENTUM,37,STOP_LOSS,54960.00000000022,41082.60000000022,2.000000000000008,8326.44,5550.96,1099.0,1179.0,1202.0
SSIA,2025-06-04,2025-06-05,2,1010.0,1010.0,2700,BUY - MOMENTUM,25,STOP_LOSS,0.0,-13635.0,0.0,8181.0,5454.0,970.0,1040.0,1044.0
BULL,2025-06-04,2025-06-05,2,117.0,121.0,23500,BUY - MOMENTUM,39,TARGET2,94000.0,80017.5,3.418803418803419,8389.5,5593.0,112.0,121.0,121.0
PRDA,2025-06-04,2025-06-05,2,2770.0,2831.0,900,BUY - MOMENTUM,27,TARGET2,54900.0,42297.75,2.2021660649819497,7561.35,5040.9,2659.0,2853.0,2831.0
BULL,2025-06-05,2025-06-05,1,115.0,121.0,24000,BUY - REVERSAL,45,TARGET2,144000.0,129840.0,5.217391304347826,8496.0,5664.0,109.0,118.0,121.0
SSIA,2025-06-05,2025-06-10,2,1035.0,1055.7,2600,BUY - MOMENTUM,52,STOP_LOSS,53820.00000000012,40230.45000000011,2.0000000000000044,8153.7300000000005,5435.82,994.0,1066.0,1087.0
ENRG,2025-06-10,2025-06-10,1,230.0,236.0,12100,BUY - MOMENTUM,52,TARGET2,72600.0,58503.5,2.608695652173913,8457.9,5638.6,221.0,237.0,236.0
